date,suburb,tmax,tmin,daily_temp_range,night_start_time,night_min_time,night_start_temp,night_min_temp,night_hours_to_min,night_total_hours,night_cooling_rate,hot_day,cooling_failure,cooling_risk_category,dewpoint_mean,humidity_mean,wind_speed_mean,air_pressure_mean,precipitation_total,distance_to_coast_km,distance_to_water_km,is_coastal,inland_category,tree_canopy_percent,tree_canopy_area_m2,suburb_area_inside_gsr_m2,cadastred_suburb_area_m2,sa2_name,population_2020,population_density_people_per_km2,area_km2,population_density_source_note,built_up_area_m2,sa2_area_m2,built_up_area_percent,built_up_density_source_note,sa2_names_used_for_built_up,month,is_summer
2020-08-31,Bankstown,19.796661,11.858246,7.938415000000001,2020-08-31 18:00:00,2020-09-01 05:00:00,14.259491,10.48114,11.0,11.0,0.3434864545454546,0,0,Moderate risk,8.205568966666666,64.90477066666666,3.9299220541666666,1010.7022891666667,0.1621246365,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,8,0
2020-09-01,Bankstown,16.868256,9.305328,7.562927999999999,2020-09-01 18:00:00,2020-09-02 05:00:00,13.668884,7.504364,11.0,11.0,0.5604109090909092,0,0,Low risk,6.793678291666667,66.66156395833333,2.4972687816666665,1015.0911649999999,0.0095367432,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-02,Bankstown,22.732178,7.3558044,15.3763736,2020-09-02 18:00:00,2020-09-03 05:00:00,19.256012,12.696533,11.0,11.0,0.5963162727272725,0,0,Low risk,7.551804904166667,67.064255125,2.926365854166667,1011.15913625,0.0,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-03,Bankstown,28.412445,12.572571,15.839874000000002,2020-09-03 18:00:00,2020-09-04 05:00:00,24.080536,15.241913,11.0,11.0,0.8035111818181817,0,0,Low risk,9.461624125,52.798436875,3.7222237625,1007.1195045833333,0.0,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-04,Bankstown,18.294037,14.391937,3.902099999999999,2020-09-04 18:00:00,2020-09-05 05:00:00,16.889801,10.469696,11.0,11.0,0.5836459090909089,0,0,Low risk,12.286184916666668,76.21068908333334,1.8168063666666665,1007.5256495833333,5.0249099492,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-05,Bankstown,20.23175,10.469696,9.762054000000001,2020-09-05 18:00:00,2020-09-06 05:00:00,15.549377,9.136871,11.0,11.0,0.5829550909090909,0,0,Low risk,9.129614491666667,71.93445225,2.45884020625,1009.6054875,0.078201294,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-06,Bankstown,18.122955,9.12088,9.002075000000001,2020-09-06 18:00:00,2020-09-07 05:00:00,15.486908,10.688202,11.0,11.0,0.4362459999999999,0,0,Low risk,9.9876925,79.32301616666666,2.1290958270833333,1019.4877279166667,1.07955932546,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-07,Bankstown,20.393677,10.554291,9.839386000000001,2020-09-07 18:00:00,2020-09-08 05:00:00,16.912567,9.928833,11.0,11.0,0.6348849090909091,0,0,Low risk,10.513759625,73.75455483333333,3.1329521625,1022.3981333333332,0.0,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-08,Bankstown,22.322662,9.891205,12.431457000000002,2020-09-08 18:00:00,2020-09-09 03:00:00,18.388702,13.893463,9.0,11.0,0.4994709999999998,0,0,Low risk,11.0222320625,74.7672855,2.7851155624999997,1019.3408962499999,0.0,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-09,Bankstown,16.01773,12.498749,3.518981,2020-09-09 18:00:00,2020-09-09 23:00:00,13.159241,12.498749,5.0,11.0,0.13209839999999992,0,1,High risk,12.218024,87.69367379166665,4.025366295833334,1018.9424845833333,13.693809442000001,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-10,Bankstown,16.543518,12.562164,3.9813539999999996,2020-09-10 18:00:00,2020-09-11 05:00:00,14.156769,11.421783,11.0,11.0,0.248635090909091,0,0,Moderate risk,9.2443466,72.84843633333334,3.664648025,1020.6834570833333,0.6790161101,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-11,Bankstown,17.995636,11.380035,6.615601000000002,2020-09-11 18:00:00,2020-09-12 05:00:00,15.3550415,9.10495,11.0,11.0,0.5681901363636364,0,0,Low risk,10.131289104166667,76.937967375,2.6312554041666667,1022.09224375,0.2388954173,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-12,Bankstown,20.836212,8.760559,12.075652999999999,2020-09-12 18:00:00,2020-09-13 05:00:00,17.121307,9.274017,11.0,11.0,0.7133900000000001,0,0,Low risk,10.365478458333333,77.48990091666667,2.6997988416666665,1018.2388725000001,0.0,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-13,Bankstown,22.3815,9.274017,13.107482999999998,2020-09-13 18:00:00,2020-09-14 05:00:00,17.909637,9.719025,11.0,11.0,0.7446010909090909,0,0,Low risk,10.064954145833333,73.26188216666667,2.1708612708333335,1014.2848354166667,0.006198883,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-14,Bankstown,20.35086,9.667328,10.683532000000001,2020-09-14 18:00:00,2020-09-15 01:00:00,16.117188,13.474152,7.0,11.0,0.3775765714285712,0,0,Moderate risk,11.306954645833335,79.142876125,2.2689850333333332,1016.4227875,0.0076293946,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-15,Bankstown,21.185577,13.474152,7.711424999999998,2020-09-15 18:00:00,2020-09-16 05:00:00,17.970856,11.83197,11.0,11.0,0.5580805454545456,0,0,Low risk,13.622782395833333,82.4720715,2.52639181875,1019.003685,1.2450218255,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-16,Bankstown,25.258118,11.368195,13.889923,2020-09-16 18:00:00,2020-09-17 05:00:00,20.864014,12.002899,11.0,11.0,0.8055559090909092,0,0,Low risk,12.39465725,73.53985333333334,2.3496760041666667,1014.0070241666667,0.0061988831,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-17,Bankstown,27.917694,12.002899,15.914795000000002,2020-09-17 18:00:00,2020-09-18 05:00:00,16.095856,13.942566,11.0,11.0,0.19575363636363655,0,1,High risk,11.554358166666667,68.468581,3.408722075,1014.5530308333333,0.3948211659,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-18,Bankstown,17.138031,13.942566,3.195465000000002,2020-09-18 18:00:00,2020-09-19 05:00:00,16.196808,15.1666565,11.0,11.0,0.09365013636363641,0,1,Extreme risk,13.123345833333333,84.5342525,2.127211291666667,1022.3689870833333,2.1772384678,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-19,Bankstown,21.250946,15.1666565,6.084289499999999,2020-09-19 18:00:00,2020-09-20 05:00:00,18.696442,16.932678,11.0,11.0,0.160342181818182,0,1,High risk,15.520926145833334,85.67781733333334,2.975177169166667,1016.35428,2.4147033623,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-20,Bankstown,19.511444,15.679352,3.832092000000001,2020-09-20 18:00:00,2020-09-21 05:00:00,17.620544,13.4219055,11.0,11.0,0.38169440909090907,0,0,Low risk,15.0396448125,86.62060958333332,3.8757212708333335,1006.5818616666667,11.520862636759999,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-21,Bankstown,27.050018,13.235748,13.814270000000002,2020-09-21 18:00:00,2020-09-22 05:00:00,24.265472,18.759552,11.0,11.0,0.5005381818181818,0,0,Low risk,15.198537166666668,74.7286595,2.986227616666667,1001.4517008333333,0.0438690181,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
2020-09-22,Bankstown,25.208832,16.432251,8.776581,2020-09-22 18:00:00,2020-09-23 05:00:00,21.673615,13.223114,11.0,11.0,0.7682273636363637,0,0,Low risk,8.577613858333333,48.73607141666667,3.8377388291666663,1001.1673879166666,0.00524520876,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,9,0
